denominator_valid,detail_rows,detail_to_entry_ratio,entry_count,judge_count,mark_matrix_coverage,mark_matrix_denominator,marks,round_id,round_type,source
True,25,0.657895,38,5,0.0,125,0,2026-07-florida-dance-magic/novice-strictly-pro-am-followers/final,final,wdr
True,7,0.538462,13,5,0.0,35,0,2026-07-florida-dance-magic/novice-strictly-pro-am-leaders/final,final,wdr
False,0,,0,5,,0,0,2026-07-florida-dance-magic/open-pro-am/final,final,wdr
True,13,0.5,26,5,1.0,65,65,2026-07-florida-dance-magic/open-strictly/final,final,wdr
True,13,0.433333,30,5,1.153846,65,75,2026-07-florida-dance-magic/open-strictly/prelim,prelim,wdr
True,10,0.5,20,8,0.875,80,70,2026-07-mediterranean-open/advanced-jj/final,final,scoringdance
True,34,0.871795,39,12,0.477941,408,195,2026-07-mediterranean-open/advanced-jj/prelim,prelim,scoringdance
True,30,0.75,40,11,0.678788,330,224,2026-07-mediterranean-open/all-mediterranean/semifinal,semifinal,scoringdance
True,7,0.5,14,6,0.833333,42,35,2026-07-mediterranean-open/allstar-jj/final,final,scoringdance
True,21,0.913043,23,6,0.912698,126,115,2026-07-mediterranean-open/allstar-jj/prelim,prelim,scoringdance
True,10,0.5,20,8,0.875,80,70,2026-07-mediterranean-open/intermediate-jj/final,final,scoringdance
True,63,0.926471,68,12,0.444444,756,336,2026-07-mediterranean-open/intermediate-jj/prelim,prelim,scoringdance
True,36,0.857143,42,12,0.486111,432,210,2026-07-mediterranean-open/intermediate-jj/semifinal,semifinal,scoringdance
True,36,0.5,72,6,0.833333,216,180,2026-07-mediterranean-open/jj-all-mediterranean/prelim,prelim,scoringdance
True,8,0.5,16,8,0.875,64,56,2026-07-mediterranean-open/masters-jj-50y/final,final,scoringdance
True,29,0.935484,31,11,0.485893,319,155,2026-07-mediterranean-open/masters-jj-50y/prelim,prelim,scoringdance
True,10,0.5,20,8,0.875,80,70,2026-07-mediterranean-open/newcomer-jj/final,final,scoringdance
True,40,0.952381,42,11,0.477273,440,210,2026-07-mediterranean-open/newcomer-jj/prelim,prelim,scoringdance
True,15,0.5,30,7,1.0,105,105,2026-07-mediterranean-open/novice-jj/final,final,scoringdance
True,135,0.950704,142,12,0.435802,1620,706,2026-07-mediterranean-open/novice-jj/prelim,prelim,scoringdance
True,67,0.817073,82,12,0.50995,804,410,2026-07-mediterranean-open/novice-jj/semifinal,semifinal,scoringdance
True,10,0.5,20,8,0.875,80,70,2026-07-mediterranean-open/sophisticated-jj-35y/final,final,scoringdance
True,57,0.95,60,12,0.440058,684,301,2026-07-mediterranean-open/sophisticated-jj-35y/prelim,prelim,scoringdance
True,36,1.0,36,11,0.454545,396,180,2026-07-mediterranean-open/sophisticated-jj-35y/semifinal,semifinal,scoringdance
True,10,0.5,20,5,1.0,50,50,2026-07-midwest-westie-fest/advanced-jj/final,final,eepro
True,46,1.0,46,8,0.5,368,184,2026-07-midwest-westie-fest/advanced-jj/prelim,prelim,eepro
True,13,1.0,13,5,1.0,65,65,2026-07-midwest-westie-fest/advanced-strictly/final,final,eepro
True,5,0.5,10,5,1.0,25,25,2026-07-midwest-westie-fest/allstar-jj/final,final,eepro
True,21,1.0,21,8,0.5,168,84,2026-07-midwest-westie-fest/allstar-jj/prelim,prelim,eepro
True,8,1.0,8,5,1.0,40,40,2026-07-midwest-westie-fest/allstar-strictly-champions/final,final,eepro
True,14,1.0,14,5,1.0,70,70,2026-07-midwest-westie-fest/allstar-strictly-champions/prelim,prelim,eepro
True,10,0.5,20,5,1.0,50,50,2026-07-midwest-westie-fest/intermediate-jj/final,final,eepro
True,68,1.0,68,8,0.5,544,272,2026-07-midwest-westie-fest/intermediate-jj/prelim,prelim,eepro
True,38,1.0,38,8,0.5,304,152,2026-07-midwest-westie-fest/intermediate-jj/semifinal,semifinal,eepro
True,9,1.0,9,5,1.0,45,45,2026-07-midwest-westie-fest/intermediate-strictly/final,final,eepro
True,20,1.0,20,5,1.0,100,100,2026-07-midwest-westie-fest/intermediate-strictly/prelim,prelim,eepro
True,10,0.555556,18,5,1.0,50,50,2026-07-midwest-westie-fest/invitational-jj/final,final,eepro
True,5,0.5,10,5,1.0,25,25,2026-07-midwest-westie-fest/masters-jj/final,final,eepro
True,26,1.0,26,8,0.5,208,104,2026-07-midwest-westie-fest/masters-jj/prelim,prelim,eepro
True,3,1.0,3,5,1.0,15,15,2026-07-midwest-westie-fest/masters-strictly/final,final,eepro
True,10,0.5,20,5,1.0,50,50,2026-07-midwest-westie-fest/newcomer-jj/final,final,eepro
True,44,1.0,44,8,0.5,352,176,2026-07-midwest-westie-fest/newcomer-jj/prelim,prelim,eepro
True,15,0.5,30,7,1.0,105,105,2026-07-midwest-westie-fest/novice-jj/final,final,eepro
True,167,1.0,167,10,0.5,1670,835,2026-07-midwest-westie-fest/novice-jj/prelim,prelim,eepro
True,82,1.0,82,10,0.5,820,410,2026-07-midwest-westie-fest/novice-jj/semifinal,semifinal,eepro
True,5,1.0,5,5,1.0,25,25,2026-07-midwest-westie-fest/pro-am-int-adv/final,final,eepro
True,12,1.0,12,5,1.0,60,60,2026-07-midwest-westie-fest/pro-am-new-nov/final,final,eepro
True,2,1.0,2,5,1.0,10,10,2026-07-midwest-westie-fest/rising-star/final,final,eepro
True,6,0.5,12,5,1.0,30,30,2026-07-midwest-westie-fest/sophisticated-jj/final,final,eepro
True,30,1.0,30,8,0.5,240,120,2026-07-midwest-westie-fest/sophisticated-jj/prelim,prelim,eepro
True,11,1.0,11,5,1.0,55,55,2026-07-midwest-westie-fest/strictly-new-nov/final,final,eepro
True,45,1.0,45,5,1.0,225,225,2026-07-midwest-westie-fest/strictly-new-nov/prelim,prelim,eepro
True,11,0.5,22,7,1.0,77,77,2026-07-phoenix-of-july/advanced-jj/final,final,eepro
True,59,1.0,59,10,0.5,590,295,2026-07-phoenix-of-july/advanced-jj/prelim,prelim,eepro
True,36,1.0,36,8,0.5,288,144,2026-07-phoenix-of-july/advanced-jj/semifinal,semifinal,eepro
True,12,1.0,12,7,1.0,84,84,2026-07-phoenix-of-july/advanced-strictly/final,final,eepro
True,19,1.0,19,5,1.0,95,95,2026-07-phoenix-of-july/advanced-strictly/prelim,prelim,eepro
True,13,0.5,26,7,1.0,91,91,2026-07-phoenix-of-july/allstar-jj/final,final,eepro
True,45,1.0,45,10,0.5,450,225,2026-07-phoenix-of-july/allstar-jj/prelim,prelim,eepro
True,10,1.0,10,7,1.0,70,70,2026-07-phoenix-of-july/allstar-strictly/final,final,eepro
True,17,1.0,17,7,1.0,119,119,2026-07-phoenix-of-july/allstar-strictly/prelim,prelim,eepro
True,12,0.571429,21,7,1.0,84,84,2026-07-phoenix-of-july/champion-jj/final,final,eepro
True,9,1.0,9,7,1.0,63,63,2026-07-phoenix-of-july/champion-strictly-choice/final,final,eepro
True,14,1.0,14,7,1.0,98,98,2026-07-phoenix-of-july/champion-strictly-choice/prelim,prelim,eepro
True,13,0.5,26,7,1.0,91,91,2026-07-phoenix-of-july/intermediate-jj/final,final,eepro
True,80,1.0,80,10,0.5,800,400,2026-07-phoenix-of-july/intermediate-jj/prelim,prelim,eepro
True,42,1.0,42,8,0.5,336,168,2026-07-phoenix-of-july/intermediate-jj/semifinal,semifinal,eepro
True,11,1.0,11,7,1.0,77,77,2026-07-phoenix-of-july/intermediate-strictly/final,final,eepro
True,19,1.0,19,5,1.0,95,95,2026-07-phoenix-of-july/intermediate-strictly/prelim,prelim,eepro
True,28,1.0,28,7,1.0,196,196,2026-07-phoenix-of-july/jj-hi-low-adv-as-ch/prelim,prelim,eepro
True,14,1.0,14,6,1.0,84,84,2026-07-phoenix-of-july/jj-hi-low-adv-as-ch/semifinal,semifinal,eepro
True,54,1.0,54,7,1.0,378,378,2026-07-phoenix-of-july/jj-hi-low-nov-int/prelim,prelim,eepro
True,14,1.0,14,6,1.0,84,84,2026-07-phoenix-of-july/jj-hi-low-nov-int/semifinal,semifinal,eepro
True,12,0.5,24,7,1.0,84,84,2026-07-phoenix-of-july/jj-hi-low/final,final,eepro
True,12,0.5,24,7,1.0,84,84,2026-07-phoenix-of-july/jj-just-for-fun/final,final,eepro
True,83,1.0,83,8,0.5,664,332,2026-07-phoenix-of-july/jj-just-for-fun/prelim,prelim,eepro
True,7,0.5,14,7,1.0,49,49,2026-07-phoenix-of-july/jj-switchly/final,final,eepro
True,26,1.0,26,5,1.0,130,130,2026-07-phoenix-of-july/jj-switchly/prelim,prelim,eepro
True,10,0.5,20,7,1.0,70,70,2026-07-phoenix-of-july/masters-jj/final,final,eepro
True,53,1.0,53,10,0.5,530,265,2026-07-phoenix-of-july/masters-jj/prelim,prelim,eepro
True,36,1.0,36,8,0.5,288,144,2026-07-phoenix-of-july/masters-jj/semifinal,semifinal,eepro
True,11,1.0,11,7,1.0,77,77,2026-07-phoenix-of-july/masters-strictly/final,final,eepro
True,16,1.0,16,5,1.0,80,80,2026-07-phoenix-of-july/masters-strictly/prelim,prelim,eepro
True,12,0.5,24,7,1.0,84,84,2026-07-phoenix-of-july/novice-jj/final,final,eepro
True,135,1.0,135,10,0.5,1350,675,2026-07-phoenix-of-july/novice-jj/prelim,prelim,eepro
True,44,1.0,44,8,0.5,352,176,2026-07-phoenix-of-july/novice-jj/semifinal,semifinal,eepro
True,12,1.0,12,7,1.0,84,84,2026-07-phoenix-of-july/novice-strictly/final,final,eepro
True,29,1.0,29,5,1.0,145,145,2026-07-phoenix-of-july/novice-strictly/prelim,prelim,eepro
True,10,1.0,10,7,1.0,70,70,2026-07-phoenix-of-july/strictly-generational/final,final,eepro
True,27,1.0,27,5,1.0,135,135,2026-07-phoenix-of-july/strictly-generational/prelim,prelim,eepro
True,10,0.5,20,8,0.875,80,70,2026-07-swinglab-berlin/advanced-jj/final,final,scoringdance
True,50,1.0,50,11,0.454545,550,250,2026-07-swinglab-berlin/advanced-jj/prelim,prelim,scoringdance
True,7,0.5,14,6,0.833333,42,35,2026-07-swinglab-berlin/allstar-jj/final,final,scoringdance
True,32,1.0,32,6,0.833333,192,160,2026-07-swinglab-berlin/allstar-jj/prelim,prelim,scoringdance
True,12,0.5,24,8,0.875,96,84,2026-07-swinglab-berlin/intermediate-jj/final,final,scoringdance
True,85,1.0,85,11,0.454545,935,425,2026-07-swinglab-berlin/intermediate-jj/prelim,prelim,scoringdance
True,41,0.931818,44,11,0.487805,451,220,2026-07-swinglab-berlin/intermediate-jj/semifinal,semifinal,scoringdance
True,11,0.5,22,6,0.833333,66,55,2026-07-swinglab-berlin/intermediate-strictly/final,final,scoringdance
True,23,1.0,23,6,0.833333,138,115,2026-07-swinglab-berlin/intermediate-strictly/prelim,prelim,scoringdance
True,12,0.5,24,8,0.875,96,84,2026-07-swinglab-berlin/newcomer-jj/final,final,scoringdance
True,87,1.0,87,11,0.454545,957,435,2026-07-swinglab-berlin/newcomer-jj/prelim,prelim,scoringdance
True,44,1.0,44,11,0.454545,484,220,2026-07-swinglab-berlin/newcomer-jj/semifinal,semifinal,scoringdance
True,15,0.5,30,8,0.875,120,105,2026-07-swinglab-berlin/novice-jj/final,final,scoringdance
True,145,0.973154,149,11,0.464577,1595,741,2026-07-swinglab-berlin/novice-jj/prelim,prelim,scoringdance
True,52,0.866667,60,11,0.524476,572,300,2026-07-swinglab-berlin/novice-jj/semifinal,semifinal,scoringdance
True,12,0.5,24,6,0.833333,72,60,2026-07-swinglab-berlin/novice-strictly/final,final,scoringdance
True,23,0.958333,24,6,0.84058,138,116,2026-07-swinglab-berlin/novice-strictly/prelim,prelim,scoringdance
True,7,0.5,14,6,0.833333,42,35,2026-07-swinglab-berlin/open-strictly/final,final,scoringdance
True,20,1.0,20,6,0.833333,120,100,2026-07-swinglab-berlin/open-strictly/prelim,prelim,scoringdance
True,10,0.5,20,8,0.875,80,70,2026-07-swinglab-berlin/sophisticated-jj/final,final,scoringdance
True,36,0.947368,38,9,0.469136,324,152,2026-07-swinglab-berlin/sophisticated-jj/prelim,prelim,scoringdance
True,12,0.5,24,7,1.0,84,84,2026-07-wild-wild-westie/advanced-jj/final,final,eepro
True,134,1.0,134,10,0.5,1340,670,2026-07-wild-wild-westie/advanced-jj/prelim,prelim,eepro
True,63,1.0,63,10,0.5,630,315,2026-07-wild-wild-westie/advanced-jj/semifinal,semifinal,eepro
True,9,1.0,9,7,1.0,63,63,2026-07-wild-wild-westie/advanced-strictly/final,final,eepro
True,45,1.0,45,7,1.0,315,315,2026-07-wild-wild-westie/advanced-strictly/prelim,prelim,eepro
True,11,0.5,22,7,1.0,77,77,2026-07-wild-wild-westie/allstar-jj/final,final,eepro
True,90,1.0,90,14,0.5,1260,630,2026-07-wild-wild-westie/allstar-jj/prelim,prelim,eepro
True,54,1.0,54,14,0.5,756,378,2026-07-wild-wild-westie/allstar-jj/semifinal,semifinal,eepro
True,10,1.0,10,7,1.0,70,70,2026-07-wild-wild-westie/allstar-strictly-champs/final,final,eepro
True,30,1.0,30,7,1.0,210,210,2026-07-wild-wild-westie/allstar-strictly-champs/prelim,prelim,eepro
True,9,0.5,18,7,1.0,63,63,2026-07-wild-wild-westie/champion-jj/final,final,eepro
True,38,1.0,38,7,1.0,266,266,2026-07-wild-wild-westie/champion-jj/prelim,prelim,eepro
True,14,0.5,28,7,1.0,98,98,2026-07-wild-wild-westie/intermediate-jj/final,final,eepro
True,179,1.0,179,10,0.5,1790,895,2026-07-wild-wild-westie/intermediate-jj/prelim,prelim,eepro
True,80,1.0,80,10,0.5,800,400,2026-07-wild-wild-westie/intermediate-jj/semifinal,semifinal,eepro
True,13,1.0,13,5,1.0,65,65,2026-07-wild-wild-westie/intermediate-strictly/final,final,eepro
True,49,1.0,49,5,1.0,245,245,2026-07-wild-wild-westie/intermediate-strictly/prelim,prelim,eepro
True,9,0.5,18,7,1.0,63,63,2026-07-wild-wild-westie/masters-jj/final,final,eepro
True,33,1.0,33,10,0.5,330,165,2026-07-wild-wild-westie/masters-jj/prelim,prelim,eepro
True,9,1.0,9,5,1.0,45,45,2026-07-wild-wild-westie/masters-strictly-choice/final,final,eepro
True,22,1.0,22,5,1.0,110,110,2026-07-wild-wild-westie/masters-strictly-choice/prelim,prelim,eepro
True,11,0.5,22,7,1.0,77,77,2026-07-wild-wild-westie/newcomer-jj/final,final,eepro
True,45,1.0,45,10,0.5,450,225,2026-07-wild-wild-westie/newcomer-jj/prelim,prelim,eepro
True,15,0.5,30,7,1.0,105,105,2026-07-wild-wild-westie/novice-jj/final,final,eepro
True,214,1.0,214,10,0.5,2140,1070,2026-07-wild-wild-westie/novice-jj/prelim,prelim,eepro
True,124,1.0,124,10,0.5,1240,620,2026-07-wild-wild-westie/novice-jj/quarterfinal,quarterfinal,eepro
True,54,1.0,54,10,0.5,540,270,2026-07-wild-wild-westie/novice-jj/semifinal,semifinal,eepro
True,14,1.0,14,5,1.0,70,70,2026-07-wild-wild-westie/novice-strictly/final,final,eepro
True,52,1.0,52,5,1.0,260,260,2026-07-wild-wild-westie/novice-strictly/prelim,prelim,eepro
True,7,1.0,7,5,1.0,35,35,2026-07-wild-wild-westie/pro-am-int-adv/final,final,eepro
True,2,1.0,2,5,1.0,10,10,2026-07-wild-wild-westie/pro-am-new-nov/final,final,eepro
True,8,1.0,8,7,1.0,56,56,2026-07-wild-wild-westie/rising-star/final,final,eepro
True,10,1.0,10,5,1.0,50,50,2026-07-wild-wild-westie/wild-wild-j-j/final,final,eepro
True,114,1.0,114,7,1.0,798,798,2026-07-wild-wild-westie/wild-wild-j-j/prelim,prelim,eepro
True,40,1.0,40,7,1.0,280,280,2026-07-wild-wild-westie/wild-wild-j-j/semifinal,semifinal,eepro
True,7,1.0,7,7,1.0,49,49,2026-08-arizona-dance-classic/champion-arizona-2-step-state-championship/final,final,eepro
True,13,1.0,13,7,1.0,91,91,2026-08-arizona-dance-classic/champion-arizona-2-step-state-championship/prelim,prelim,eepro
True,1,1.0,1,5,1.0,5,5,2026-08-arizona-dance-classic/intermediate-strictly-az-2step/final,final,eepro
True,2,1.0,2,5,1.0,10,10,2026-08-arizona-dance-classic/masters-strictly-az-2step-50/final,final,eepro
True,1,1.0,1,5,1.0,5,5,2026-08-arizona-dance-classic/strictly-az-2step-new-nov/final,final,eepro
True,6,0.5,12,8,0.875,48,42,2026-08-bristol-swing-fiesta/advanced-jj/final,final,scoringdance
True,20,1.0,20,6,0.833333,120,100,2026-08-bristol-swing-fiesta/advanced-jj/prelim,prelim,scoringdance
True,7,0.583333,12,6,0.833333,42,35,2026-08-bristol-swing-fiesta/allstar-jj/final,final,scoringdance
True,12,0.5,24,8,0.875,96,84,2026-08-bristol-swing-fiesta/intermediate-jj/final,final,scoringdance
True,47,0.903846,52,11,0.502901,517,260,2026-08-bristol-swing-fiesta/intermediate-jj/prelim,prelim,scoringdance
True,11,0.5,22,8,0.875,88,77,2026-08-bristol-swing-fiesta/newcomer-jj/final,final,scoringdance
True,37,0.925,40,11,0.481572,407,196,2026-08-bristol-swing-fiesta/newcomer-jj/prelim,prelim,scoringdance
True,12,0.5,24,8,0.875,96,84,2026-08-bristol-swing-fiesta/novice-jj/final,final,scoringdance
True,115,0.958333,120,11,0.471146,1265,596,2026-08-bristol-swing-fiesta/novice-jj/prelim,prelim,scoringdance
True,46,0.958333,48,11,0.474308,506,240,2026-08-bristol-swing-fiesta/novice-jj/semifinal,semifinal,scoringdance
True,14,0.5,28,8,0.875,112,98,2026-08-bristol-swing-fiesta/sophisticated-jj/final,final,scoringdance
True,71,0.972603,73,9,0.456964,639,292,2026-08-bristol-swing-fiesta/sophisticated-jj/prelim,prelim,scoringdance
True,12,0.5,24,7,1.0,84,84,2026-08-desert-city-swing/advanced-jj/final,final,wdr
True,44,0.372881,118,10,0.636364,440,280,2026-08-desert-city-swing/advanced-jj/prelim,prelim,wdr
True,24,0.545455,44,8,0.625,192,120,2026-08-desert-city-swing/advanced-jj/prelim-2,prelim,wdr
True,14,0.5,28,7,1.0,98,98,2026-08-desert-city-swing/advanced-strictly/final,final,wdr
True,21,0.466667,45,5,1.142857,105,120,2026-08-desert-city-swing/advanced-strictly/prelim,prelim,wdr
True,14,0.666667,21,5,0.928571,70,65,2026-08-desert-city-swing/advanced-strictly/prelim-2,prelim,wdr
True,12,0.5,24,7,1.0,84,84,2026-08-desert-city-swing/allstar-jj/final,final,wdr
True,50,0.588235,85,8,0.48,400,192,2026-08-desert-city-swing/allstar-jj/prelim,prelim,wdr
True,24,0.48,50,8,0.666667,192,128,2026-08-desert-city-swing/allstar-jj/prelim-2,prelim,wdr
True,13,0.5,26,7,1.0,91,91,2026-08-desert-city-swing/allstar-strictly/final,final,wdr
True,13,0.371429,35,5,1.307692,65,85,2026-08-desert-city-swing/allstar-strictly/prelim,prelim,wdr
True,10,0.5,20,7,1.0,70,70,2026-08-desert-city-swing/champion-jj/final,final,wdr
True,20,0.625,32,8,0.55,160,88,2026-08-desert-city-swing/champion-jj/prelim,prelim,wdr
True,9,0.5,18,7,1.0,63,63,2026-08-desert-city-swing/champion-strictly/final,final,wdr
True,9,0.5625,16,5,1.222222,45,55,2026-08-desert-city-swing/champion-strictly/prelim,prelim,wdr
True,15,0.5,30,7,1.0,105,105,2026-08-desert-city-swing/intermediate-jj/final,final,wdr
True,56,0.366013,153,10,0.571429,560,320,2026-08-desert-city-swing/intermediate-jj/prelim,prelim,wdr
True,30,0.535714,56,8,0.566667,240,136,2026-08-desert-city-swing/intermediate-jj/prelim-2,prelim,wdr
True,15,0.5,30,7,1.0,105,105,2026-08-desert-city-swing/intermediate-strictly/final,final,wdr
True,15,0.394737,38,5,1.133333,75,85,2026-08-desert-city-swing/intermediate-strictly/prelim,prelim,wdr
True,14,0.518519,27,7,1.0,98,98,2026-08-desert-city-swing/jj-all-american/final,final,wdr
True,29,0.298969,97,5,1.117241,145,162,2026-08-desert-city-swing/jj-all-american/prelim,prelim,wdr
True,13,0.464286,28,5,1.092308,65,71,2026-08-desert-city-swing/jj-all-american/prelim-2,prelim,wdr
True,10,0.5,20,7,1.0,70,70,2026-08-desert-city-swing/masters-jj/final,final,wdr
True,36,0.642857,56,10,0.513889,360,185,2026-08-desert-city-swing/masters-jj/prelim,prelim,wdr
True,20,0.555556,36,8,0.875,160,140,2026-08-desert-city-swing/masters-jj/prelim-2,prelim,wdr
True,7,0.5,14,5,1.0,35,35,2026-08-desert-city-swing/masters-strictly/final,final,wdr
True,15,0.5,30,7,1.0,105,105,2026-08-desert-city-swing/novice-jj/final,final,wdr
True,56,0.281407,199,10,0.607143,560,340,2026-08-desert-city-swing/novice-jj/prelim,prelim,wdr
True,30,0.535714,56,8,0.566667,240,136,2026-08-desert-city-swing/novice-jj/prelim-2,prelim,wdr
True,14,0.5,28,7,1.0,98,98,2026-08-desert-city-swing/novice-strictly/final,final,wdr
True,14,0.388889,36,5,1.214286,70,85,2026-08-desert-city-swing/novice-strictly/prelim,prelim,wdr
True,10,0.5,20,5,1.0,50,50,2026-08-summer-hummer/advanced-jj/final,final,eepro
True,48,1.0,48,10,0.5,480,240,2026-08-summer-hummer/advanced-jj/prelim,prelim,eepro
True,7,1.0,7,5,1.0,35,35,2026-08-summer-hummer/advanced-strictly/final,final,eepro
True,16,1.0,16,5,1.0,80,80,2026-08-summer-hummer/advanced-strictly/prelim,prelim,eepro
True,10,0.5,20,5,1.0,50,50,2026-08-summer-hummer/allstar-jj/final,final,eepro
True,38,1.0,38,10,0.5,380,190,2026-08-summer-hummer/allstar-jj/prelim,prelim,eepro
True,7,1.0,7,5,1.0,35,35,2026-08-summer-hummer/allstar-strictly/final,final,eepro
True,11,1.0,11,5,1.0,55,55,2026-08-summer-hummer/allstar-strictly/prelim,prelim,eepro
True,7,0.5,14,5,1.0,35,35,2026-08-summer-hummer/champion-jj/final,final,eepro
True,24,1.0,24,5,1.0,120,120,2026-08-summer-hummer/champion-jj/prelim,prelim,eepro
True,12,1.0,12,5,1.0,60,60,2026-08-summer-hummer/champion-strictly/final,final,eepro
True,6,1.0,6,5,1.0,30,30,2026-08-summer-hummer/classic/final,final,eepro
True,14,0.5,28,5,1.0,70,70,2026-08-summer-hummer/intermediate-jj/final,final,eepro
True,85,1.0,85,10,0.5,850,425,2026-08-summer-hummer/intermediate-jj/prelim,prelim,eepro
True,48,1.0,48,10,0.5,480,240,2026-08-summer-hummer/intermediate-jj/semifinal,semifinal,eepro
True,9,1.0,9,5,1.0,45,45,2026-08-summer-hummer/intermediate-strictly/final,final,eepro
True,18,1.0,18,5,1.0,90,90,2026-08-summer-hummer/intermediate-strictly/prelim,prelim,eepro
True,8,0.5,16,5,1.0,40,40,2026-08-summer-hummer/jj-switch-role/final,final,eepro
True,28,1.0,28,5,1.0,140,140,2026-08-summer-hummer/jj-switch-role/prelim,prelim,eepro
True,6,0.5,12,5,1.0,30,30,2026-08-summer-hummer/masters-jj/final,final,eepro
True,29,1.0,29,10,0.5,290,145,2026-08-summer-hummer/masters-jj/prelim,prelim,eepro
True,7,0.5,14,5,1.0,35,35,2026-08-summer-hummer/newcomer-jj/final,final,eepro
True,30,1.0,30,10,0.5,300,150,2026-08-summer-hummer/newcomer-jj/prelim,prelim,eepro
True,12,0.5,24,5,1.0,60,60,2026-08-summer-hummer/novice-jj/final,final,eepro
True,140,1.0,140,10,0.5,1400,700,2026-08-summer-hummer/novice-jj/prelim,prelim,eepro
True,56,1.0,56,10,0.5,560,280,2026-08-summer-hummer/novice-jj/semifinal,semifinal,eepro
True,3,1.0,3,5,1.0,15,15,2026-08-summer-hummer/novice-novice-intermediate-routines/final,final,eepro
True,8,1.0,8,5,0.975,40,39,2026-08-summer-hummer/pro-am/final,final,eepro
